Judul,Harga Normal,Harga Diskon,Kategori,Kondisi,Deskripsi,Label,Kota Target,Gambar1,Gambar2,Gambar3,Gambar4,Gambar5,Jeda
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,"Wajo, Sulawesi Selatan, Indonesia",C:\17\11.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,Makassar,C:\17\12.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,Kota Palopo,C:\17\13.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,Kota Parepare,C:\17\14.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,"Bolaang Mongondow, Sulawesi Utara, Indonesia",C:\17\15.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,Minahasa,C:\17\16.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,Minahasa Selatan,C:\17\17.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,"Bitung, Sulawesi Utara, Indonesia",C:\17\18.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,"Kotamobagu, Sulawesi Utara, Indonesia",C:\17\19.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,Manado,C:\17\20.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,"Manadotua Satu, Sulawesi Utara, Indonesia",C:\17\21.jpg,,,,,20
"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",234,0,Peralatan,Baru,"pom mini toko madura, Pom Mini Murah, Pom Mini toko madura, Pom Mini Isi 2, Pom Mini Makassar",,Kota Tomohon,C:\17\22.jpg,,,,,20
